InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,DayOfWeek,PriceDiff,PriceDiffNote,InvoiceMonth
575051,23581,JUMBO BAG PAISLEY PARK,5,2011-11-08 12:14:00,2.08,15957,United Kingdom,10.4,Tuesday,,First entry,2011-11-01
571671,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-10-18 13:15:00,1.45,16940,United Kingdom,17.4,Tuesday,0.19999999999999996,,2011-10-01
575610,20717,STRAWBERRY SHOPPER BAG,10,2011-11-10 12:45:00,1.25,16628,United Kingdom,12.5,Thursday,0.0,,2011-11-01
577826,84596F,SMALL MARSHMALLOWS PINK BOWL,16,2011-11-22 09:43:00,0.42,17600,United Kingdom,6.72,Tuesday,0.0,,2011-11-01
570404,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-10-10 12:50:00,2.95,16395,United Kingdom,2.95,Monday,0.0,,2011-10-01
540489,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2011-01-07 16:32:00,1.25,13593,United Kingdom,15.0,Friday,0.0,,2011-01-01
548327,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2011-03-30 13:05:00,2.08,16788,United Kingdom,4.16,Wednesday,0.13000000000000012,,2011-03-01
570009,84991,60 TEATIME FAIRY CAKE CASES,24,2011-10-07 09:38:00,0.55,14138,United Kingdom,13.200000000000001,Friday,0.0,,2011-10-01
552826,22842,BISCUIT TIN VINTAGE RED,2,2011-05-11 13:20:00,6.75,14277,France,13.5,Wednesday,,First entry,2011-05-01
573029,23510,MINI PLAYING CARDS GYMKHANA,2,2011-10-27 13:33:00,0.42,14971,United Kingdom,0.84,Thursday,0.0,,2011-10-01
550196,85152,HAND OVER THE CHOCOLATE   SIGN ,2,2011-04-15 10:09:00,2.1,14796,United Kingdom,4.2,Friday,0.0,,2011-04-01
575647,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4,2011-11-10 14:16:00,3.75,16440,United Kingdom,15.0,Thursday,,First entry,2011-11-01
557528,84992,72 SWEETHEART FAIRY CAKE CASES,24,2011-06-21 09:49:00,0.55,17159,United Kingdom,13.200000000000001,Tuesday,0.0,,2011-06-01
559320,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-07-07 14:18:00,1.25,13208,United Kingdom,15.0,Thursday,0.0,,2011-07-01
557894,21705,BAG 500g SWIRLY MARBLES,2,2011-06-23 14:13:00,1.65,14818,United Kingdom,3.3,Thursday,0.0,,2011-06-01
575491,23534,STOP FOR TEA WALL ART,3,2011-11-09 17:47:00,5.95,15531,United Kingdom,17.85,Wednesday,0.0,,2011-11-01
578253,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-11-23 12:51:00,1.25,14744,United Kingdom,30.0,Wednesday,0.0,,2011-11-01
566971,22569,FELTCRAFT CUSHION BUTTERFLY,4,2011-09-16 09:03:00,3.75,12963,United Kingdom,15.0,Friday,0.0,,2011-09-01
572660,22114,HOT WATER BOTTLE TEA AND SYMPATHY,3,2011-10-25 12:30:00,4.25,14527,United Kingdom,12.75,Tuesday,0.0,,2011-10-01
569331,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-10-03 13:39:00,0.85,16875,United Kingdom,8.5,Monday,0.0,,2011-10-01
543803,22524,CHILDRENS GARDEN GLOVES BLUE,5,2011-02-13 12:05:00,1.25,17126,United Kingdom,6.25,Sunday,,First entry,2011-02-01
562712,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-08-08 15:00:00,0.55,13016,United Kingdom,13.200000000000001,Monday,0.0,,2011-08-01
571824,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-10-19 11:49:00,1.65,12472,Germany,16.5,Wednesday,0.0,,2011-10-01
568874,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1,2011-09-29 12:16:00,1.65,14524,United Kingdom,1.65,Thursday,0.0,,2011-09-01
558926,20713,JUMBO BAG OWLS,10,2011-07-05 10:21:00,2.08,17469,United Kingdom,20.8,Tuesday,0.13000000000000012,,2011-07-01
543910,84596F,SMALL MARSHMALLOWS PINK BOWL,8,2011-02-14 12:36:00,1.25,13475,United Kingdom,10.0,Monday,,First entry,2011-02-01
580272,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,10,2011-12-02 12:52:00,2.55,15547,United Kingdom,25.5,Friday,0.0,,2011-12-01
574490,22497,SET OF 2 TINS VINTAGE BATHROOM ,2,2011-11-04 13:04:00,4.25,17690,United Kingdom,8.5,Friday,0.0,,2011-11-01
570444,22616,PACK OF 12 LONDON TISSUES ,12,2011-10-10 14:38:00,0.39,17284,United Kingdom,4.68,Monday,0.10000000000000003,,2011-10-01
541274,22721,SET OF 3 CAKE TINS SKETCHBOOK,3,2011-01-17 11:24:00,4.95,15696,United Kingdom,14.850000000000001,Monday,0.0,,2011-01-01
554628,22437,SET OF 9 BLACK SKULL BALLOONS,10,2011-05-25 11:26:00,0.85,15039,United Kingdom,8.5,Wednesday,0.0,,2011-05-01
544668,22784,LANTERN CREAM GAZEBO ,3,2011-02-22 15:14:00,4.95,16573,United Kingdom,14.850000000000001,Tuesday,0.0,,2011-02-01
557274,23202,JUMBO BAG VINTAGE LEAF,10,2011-06-19 11:44:00,2.08,14004,United Kingdom,20.8,Sunday,0.0,,2011-06-01
541932,22841,ROUND CAKE TIN VINTAGE GREEN,12,2011-01-24 11:39:00,6.95,14439,Greece,83.4,Monday,,First entry,2011-01-01
577052,22801,ANTIQUE GLASS PEDESTAL BOWL,2,2011-11-17 14:08:00,3.75,17397,United Kingdom,7.5,Thursday,0.0,,2011-11-01
578299,23205,CHARLOTTE BAG ALPHABET  DESIGN,20,2011-11-23 14:53:00,0.85,16660,United Kingdom,17.0,Wednesday,0.0,,2011-11-01
571717,23500,KEY RING BASEBALL BOOT ASSORTED ,20,2011-10-18 17:10:00,1.25,14381,United Kingdom,25.0,Tuesday,,First entry,2011-10-01
569715,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-10-05 17:29:00,1.25,15856,United Kingdom,30.0,Wednesday,0.0,,2011-10-01
552013,23199,JUMBO BAG APPLES,10,2011-05-05 17:34:00,2.08,12451,Switzerland,20.8,Thursday,,First entry,2011-05-01
554669,23205,CHARLOTTE BAG ALPHABET  DESIGN,10,2011-05-25 15:31:00,0.85,15203,United Kingdom,8.5,Wednesday,0.0,,2011-05-01
552046,47566,PARTY BUNTING,4,2011-05-06 09:44:00,4.95,15235,United Kingdom,19.8,Friday,0.0,,2011-05-01
559893,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-07-13 12:06:00,1.65,14498,United Kingdom,16.5,Wednesday,0.0,,2011-07-01
544677,22727,ALARM CLOCK BAKELIKE RED ,1,2011-02-22 16:13:00,3.75,18196,United Kingdom,3.75,Tuesday,0.0,,2011-02-01
572662,23295,SET OF 12 MINI LOAF BAKING CASES,8,2011-10-25 12:54:00,0.83,15443,United Kingdom,6.64,Tuesday,0.0,,2011-10-01
564507,22418,10 COLOUR SPACEBOY PEN,24,2011-08-25 14:34:00,0.85,15513,United Kingdom,20.4,Thursday,0.0,,2011-08-01
567462,20984,12 PENCILS TALL TUBE POSY,2,2011-09-20 12:35:00,0.29,14446,United Kingdom,0.58,Tuesday,0.0,,2011-09-01
572066,22738,RIBBON REEL SNOWY VILLAGE,10,2011-10-20 13:07:00,1.65,15159,United Kingdom,16.5,Thursday,,First entry,2011-10-01
541123,21528,DAIRY MAID TRADITIONAL TEAPOT ,2,2011-01-14 09:52:00,6.95,13385,United Kingdom,13.9,Friday,,First entry,2011-01-01
568210,23203,JUMBO BAG DOILEY PATTERNS,20,2011-09-25 15:56:00,2.08,17159,United Kingdom,41.6,Sunday,0.0,,2011-09-01
548491,22804,PINK HANGING HEART T-LIGHT HOLDER,3,2011-03-31 13:14:00,2.95,14064,United Kingdom,8.850000000000001,Thursday,0.0,,2011-03-01
544586,22949,SET OF 36 DOLLY GIRL PAPER DOILIES,4,2011-02-21 15:04:00,1.45,17338,United Kingdom,5.8,Monday,,First entry,2011-02-01
570887,23224,CHERUB HEART DECORATION GOLD,12,2011-10-13 10:25:00,0.83,17169,United Kingdom,9.959999999999999,Thursday,,First entry,2011-10-01
574629,23208,LUNCH BAG VINTAGE LEAF DESIGN,1,2011-11-06 11:21:00,1.65,16326,United Kingdom,1.65,Sunday,0.0,,2011-11-01
576570,23084,RABBIT NIGHT LIGHT,1,2011-11-15 13:47:00,2.08,17220,United Kingdom,2.08,Tuesday,0.0,,2011-11-01
557888,22780,LIGHT GARLAND BUTTERFILES PINK,1,2011-06-23 13:51:00,4.25,14656,United Kingdom,4.25,Thursday,,First entry,2011-06-01
561883,22795,SWEETHEART RECIPE BOOK STAND,2,2011-07-31 12:52:00,6.75,13388,United Kingdom,13.5,Sunday,0.0,,2011-07-01
537137,82578,KITCHEN METAL SIGN,4,2010-12-05 12:43:00,0.55,16327,United Kingdom,2.2,Sunday,,First entry,2010-12-01
560555,20984,12 PENCILS TALL TUBE POSY,2,2011-07-19 13:01:00,0.29,14178,United Kingdom,0.58,Tuesday,,First entry,2011-07-01
552714,22456,NATURAL SLATE CHALKBOARD LARGE ,3,2011-05-11 09:28:00,4.95,17164,United Kingdom,14.850000000000001,Wednesday,0.0,,2011-05-01
563915,23161,REGENCY CAKE FORK,24,2011-08-21 13:24:00,1.25,14224,United Kingdom,30.0,Sunday,,First entry,2011-08-01
543463,85150,LADIES & GENTLEMEN METAL SIGN,3,2011-02-08 14:06:00,2.55,15311,United Kingdom,7.6499999999999995,Tuesday,0.0,,2011-02-01
561517,23078,ICE CREAM PEN LIP GLOSS ,24,2011-07-27 15:17:00,1.25,18226,United Kingdom,30.0,Wednesday,,First entry,2011-07-01
536796,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2010-12-02 15:46:00,1.69,15574,United Kingdom,1.69,Thursday,,First entry,2010-12-01
558087,21722,SWEET PUDDING STICKER SHEET,6,2011-06-26 12:04:00,0.85,17323,United Kingdom,5.1,Sunday,0.0,,2011-06-01
538629,22933,BAKING MOULD EASTER EGG MILK CHOC,1,2010-12-13 13:10:00,2.95,17799,United Kingdom,2.95,Monday,,First entry,2010-12-01
580136,20724,RED RETROSPOT CHARLOTTE BAG,6,2011-12-01 19:42:00,0.85,17841,United Kingdom,5.1,Thursday,0.0,,2011-12-01
539282,22834,HAND WARMER BABUSHKA DESIGN,24,2010-12-16 15:45:00,0.85,16770,United Kingdom,20.4,Thursday,,First entry,2010-12-01
545596,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4,2011-03-04 10:49:00,3.75,14447,United Kingdom,15.0,Friday,0.0,,2011-03-01
569261,23505,PLAYING CARDS I LOVE LONDON ,1,2011-10-03 11:34:00,1.25,17321,United Kingdom,1.25,Monday,,First entry,2011-10-01
556194,21789,KIDS RAIN MAC PINK,24,2011-06-09 12:20:00,0.85,12483,Sweden,20.4,Thursday,0.0,,2011-06-01
577029,23252,VINTAGE RED ENAMEL TRIM JUG ,2,2011-11-17 12:59:00,3.75,15563,United Kingdom,7.5,Thursday,,First entry,2011-11-01
581538,23525,WALL ART BUFFALO BILL ,1,2011-12-09 11:34:00,3.75,14446,United Kingdom,3.75,Friday,0.0,,2011-12-01
576900,22736,RIBBON REEL MAKING SNOWMEN ,10,2011-11-17 08:53:00,1.65,15489,United Kingdom,16.5,Thursday,0.0,,2011-11-01
546875,21700,BIG DOUGHNUT FRIDGE MAGNETS,24,2011-03-17 16:38:00,0.85,12514,Italy,20.4,Thursday,,First entry,2011-03-01
539730,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2010-12-21 14:54:00,1.95,13487,United Kingdom,19.5,Tuesday,,First entry,2010-12-01
569943,85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,1,2011-10-06 18:08:00,2.95,14592,United Kingdom,2.95,Thursday,1.7000000000000002,,2011-10-01
577058,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,2011-11-17 14:29:00,1.45,18122,United Kingdom,1.45,Thursday,0.0,,2011-11-01
554974,23301,GARDENERS KNEELING PAD KEEP CALM ,24,2011-05-27 17:14:00,1.65,14031,United Kingdom,39.599999999999994,Friday,,First entry,2011-05-01
540247,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,1,2011-01-05 15:56:00,2.1,15464,United Kingdom,2.1,Wednesday,,First entry,2011-01-01
554163,82578,KITCHEN METAL SIGN,2,2011-05-23 11:52:00,0.55,14573,United Kingdom,1.1,Monday,0.0,,2011-05-01
546982,23004,TRAVEL CARD WALLET PANTRY,2,2011-03-18 12:26:00,0.42,15483,United Kingdom,0.84,Friday,0.0,,2011-03-01
546982,23006,TRAVEL CARD WALLET FLOWER MEADOW,2,2011-03-18 12:26:00,0.42,15483,United Kingdom,0.84,Friday,,First entry,2011-03-01
555416,22030,SWALLOWS GREETING CARD,12,2011-06-03 10:15:00,0.42,14408,United Kingdom,5.04,Friday,,First entry,2011-06-01
575902,21240,BLUE POLKADOT CUP,8,2011-11-11 15:20:00,0.85,15544,United Kingdom,6.8,Friday,0.0,,2011-11-01
554202,72140E,BEST DAD CANDLE LETTERS,3,2011-05-23 12:14:00,0.85,13546,United Kingdom,2.55,Monday,,First entry,2011-05-01
567482,23222,CHRISTMAS TREE HANGING GOLD,6,2011-09-20 13:42:00,0.83,16464,United Kingdom,4.9799999999999995,Tuesday,,First entry,2011-09-01
570442,22896,PEG BAG APPLES DESIGN,1,2011-10-10 14:37:00,2.55,16549,United Kingdom,2.55,Monday,0.0,,2011-10-01
559070,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-07-06 10:41:00,2.95,13468,United Kingdom,17.700000000000003,Wednesday,0.0,,2011-07-01
550626,85132C,CHARLIE AND LOLA FIGURES TINS,2,2011-04-19 14:23:00,1.95,13184,United Kingdom,3.9,Tuesday,,First entry,2011-04-01
562137,23295,SET OF 12 MINI LOAF BAKING CASES,16,2011-08-03 10:04:00,0.83,12720,Germany,13.28,Wednesday,,First entry,2011-08-01
552457,22464,HANGING METAL HEART LANTERN,12,2011-05-09 14:40:00,1.65,16477,United Kingdom,19.799999999999997,Monday,0.0,,2011-05-01
566124,23360,SET 8 CANDLES VINTAGE DOILY,12,2011-09-09 11:15:00,1.95,16515,United Kingdom,23.4,Friday,,First entry,2011-09-01
540777,22699,ROSES REGENCY TEACUP AND SAUCER ,8,2011-01-11 11:15:00,2.95,13144,United Kingdom,23.6,Tuesday,0.0,,2011-01-01
546111,21703,BAG 125g SWIRLY MARBLES,9,2011-03-09 12:39:00,0.42,14165,United Kingdom,3.78,Wednesday,,First entry,2011-03-01
580752,23389,SPACEBOY MINI BACKPACK,4,2011-12-06 09:56:00,4.15,12478,Greece,16.6,Tuesday,0.0,,2011-12-01
563501,22348,TEA BAG PLATE RED RETROSPOT,10,2011-08-16 17:27:00,0.85,15856,United Kingdom,8.5,Tuesday,0.0,,2011-08-01
578686,23012,GLASS APOTHECARY BOTTLE PERFUME,4,2011-11-25 09:18:00,3.95,13050,United Kingdom,15.8,Friday,0.0,,2011-11-01
568050,20996,JAZZ HEARTS ADDRESS BOOK,9,2011-09-23 12:38:00,0.19,15901,United Kingdom,1.71,Friday,,First entry,2011-09-01
543300,22021,BLUE FELT EASTER EGG BASKET,3,2011-02-07 11:42:00,1.65,13334,United Kingdom,4.949999999999999,Monday,0.0,,2011-02-01
571229,22469,HEART OF WICKER SMALL,2,2011-10-14 14:04:00,1.65,15453,United Kingdom,3.3,Friday,0.0,,2011-10-01
564051,22853,CAT BOWL VINTAGE CREAM,6,2011-08-22 13:32:00,3.25,14265,United Kingdom,19.5,Monday,,First entry,2011-08-01
551822,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-05-04 12:26:00,2.95,13524,United Kingdom,5.9,Wednesday,0.0,,2011-05-01
578852,22175,PINK OWL SOFT TOY,1,2011-11-27 11:12:00,2.95,17841,United Kingdom,2.95,Sunday,0.0,,2011-11-01
579146,23357,HOT WATER BOTTLE SEX BOMB,1,2011-11-28 13:14:00,4.95,16347,United Kingdom,4.95,Monday,0.0,,2011-11-01
564052,20727,LUNCH BAG  BLACK SKULL.,1,2011-08-22 13:40:00,1.65,15033,United Kingdom,1.65,Monday,0.0,,2011-08-01
541266,22195,LARGE HEART MEASURING SPOONS,3,2011-01-16 16:25:00,1.65,15673,United Kingdom,4.949999999999999,Sunday,,First entry,2011-01-01
568193,23426,METAL SIGN DROP YOUR PANTS,3,2011-09-25 14:37:00,2.89,17107,United Kingdom,8.67,Sunday,,First entry,2011-09-01
558235,22131,FOOD CONTAINER SET 3 LOVE HEART ,1,2011-06-27 14:41:00,1.95,16242,United Kingdom,1.95,Monday,0.0,,2011-06-01
575701,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-11-10 16:59:00,1.65,13396,United Kingdom,19.799999999999997,Thursday,0.19999999999999996,,2011-11-01
551414,23040,PAPER LANTERN 9 POINT SNOW STAR ,6,2011-04-28 13:35:00,5.75,15622,United Kingdom,34.5,Thursday,,First entry,2011-04-01
578511,22361,GLASS JAR DAISY FRESH COTTON WOOL,1,2011-11-24 13:27:00,2.95,17975,United Kingdom,2.95,Thursday,0.0,,2011-11-01
559909,22046,TEA PARTY  WRAPPING PAPER ,25,2011-07-13 14:28:00,0.42,18245,United Kingdom,10.5,Wednesday,0.0,,2011-07-01
562377,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-08-04 15:04:00,2.95,14535,United Kingdom,17.700000000000003,Thursday,0.0,,2011-08-01
548698,21090,SET/6 COLLAGE PAPER PLATES,5,2011-04-03 10:55:00,0.39,18109,United Kingdom,1.9500000000000002,Sunday,,First entry,2011-04-01
561037,23249,VINTAGE RED ENAMEL TRIM PLATE,12,2011-07-24 11:55:00,1.65,12472,Germany,19.799999999999997,Sunday,,First entry,2011-07-01
541509,85053,FRENCH ENAMEL CANDLEHOLDER,1,2011-01-18 16:31:00,2.1,13263,United Kingdom,2.1,Tuesday,,First entry,2011-01-01
571486,21382,SET/4 SPRING FLOWER DECORATION,24,2011-10-17 14:59:00,0.75,17612,United Kingdom,18.0,Monday,,First entry,2011-10-01
571271,22470,HEART OF WICKER LARGE,2,2011-10-16 12:16:00,2.95,15440,United Kingdom,5.9,Sunday,0.0,,2011-10-01
547860,22934,BAKING MOULD EASTER EGG WHITE CHOC,2,2011-03-27 12:21:00,2.95,17625,United Kingdom,5.9,Sunday,,First entry,2011-03-01
560444,22097,SWALLOW SQUARE TISSUE BOX,5,2011-07-18 17:15:00,0.39,13764,United Kingdom,1.9500000000000002,Monday,,First entry,2011-07-01
578275,21261,GREEN GOOSE FEATHER CHRISTMAS TREE ,1,2011-11-23 13:46:00,2.95,15916,United Kingdom,2.95,Wednesday,,First entry,2011-11-01
553182,22416,SET OF 36 DOILIES SPACEBOY DESIGN ,2,2011-05-15 12:21:00,1.45,17107,United Kingdom,2.9,Sunday,,First entry,2011-05-01
568328,22327,ROUND SNACK BOXES SET OF 4 SKULLS,4,2011-09-26 14:06:00,2.95,18016,United Kingdom,11.8,Monday,0.0,,2011-09-01
547937,22249,DECORATION WHITE CHICK MAGIC GARDEN,2,2011-03-28 14:27:00,0.85,15068,United Kingdom,1.7,Monday,,First entry,2011-03-01
560473,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-07-19 10:42:00,4.95,12431,Australia,14.850000000000001,Tuesday,0.0,,2011-07-01
575037,22144,CHRISTMAS CRAFT LITTLE FRIENDS,10,2011-11-08 11:51:00,2.1,16066,United Kingdom,21.0,Tuesday,0.0,,2011-11-01
537765,20780,BLACK EAR MUFF HEADPHONES,2,2010-12-08 12:08:00,5.49,14606,United Kingdom,10.98,Wednesday,,First entry,2010-12-01
558628,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-06-30 17:59:00,1.25,12626,Germany,15.0,Thursday,0.0,,2011-06-01
574301,22077,6 RIBBONS RUSTIC CHARM,12,2011-11-03 16:15:00,1.95,12544,Spain,23.4,Thursday,0.0,,2011-11-01
576014,22730,ALARM CLOCK BAKELIKE IVORY,2,2011-11-13 14:29:00,3.75,17218,United Kingdom,7.5,Sunday,0.0,,2011-11-01
563019,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,2011-08-11 12:58:00,0.83,17340,United Kingdom,9.959999999999999,Thursday,,First entry,2011-08-01
555637,46000S,POLYESTER FILLER PAD 40x40cm,8,2011-06-06 12:47:00,1.45,12535,France,11.6,Monday,0.0,,2011-06-01
563300,23298,SPOTTY BUNTING,14,2011-08-15 12:57:00,4.95,16774,United Kingdom,69.3,Monday,0.0,,2011-08-01
575932,22698,PINK REGENCY TEACUP AND SAUCER,5,2011-11-13 10:35:00,2.95,16923,United Kingdom,14.75,Sunday,0.0,,2011-11-01
539118,21918,SET 12 KIDS COLOUR  CHALK STICKS,12,2010-12-16 11:27:00,0.42,15563,United Kingdom,5.04,Thursday,0.0,,2010-12-01
549125,22264,FELT FARM ANIMAL WHITE BUNNY ,9,2011-04-06 14:13:00,0.85,14964,United Kingdom,7.6499999999999995,Wednesday,,First entry,2011-04-01
549368,20973,12 PENCIL SMALL TUBE WOODLAND,13,2011-04-08 11:26:00,0.65,18036,United Kingdom,8.450000000000001,Friday,0.0,,2011-04-01
545060,21670,BLUE SPOT CERAMIC DRAWER KNOB,6,2011-02-27 13:47:00,1.25,15547,United Kingdom,7.5,Sunday,0.0,,2011-02-01
541872,21175,GIN AND TONIC DIET METAL SIGN,4,2011-01-24 09:52:00,2.1,14796,United Kingdom,8.4,Monday,0.0,,2011-01-01
566006,23263,SET OF 3 WOODEN HEART DECORATIONS,12,2011-09-08 12:01:00,1.25,13018,United Kingdom,15.0,Thursday,,First entry,2011-09-01
558038,23298,SPOTTY BUNTING,3,2011-06-24 12:43:00,4.95,18219,United Kingdom,14.850000000000001,Friday,0.0,,2011-06-01
578270,84991,60 TEATIME FAIRY CAKE CASES,1,2011-11-23 13:39:00,1.25,14096,United Kingdom,1.25,Wednesday,0.7,,2011-11-01
563917,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,2011-08-21 13:46:00,3.25,14572,United Kingdom,13.0,Sunday,,First entry,2011-08-01
576599,23367,SET 12 COLOUR PENCILS SPACEBOY ,24,2011-11-15 15:06:00,0.65,14544,United Kingdom,15.600000000000001,Tuesday,0.0,,2011-11-01
569013,22630,DOLLY GIRL LUNCH BOX,12,2011-09-30 08:19:00,1.95,15187,United Kingdom,23.4,Friday,0.0,,2011-09-01
545399,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,2011-03-02 11:48:00,1.25,14934,Channel Islands,15.0,Wednesday,0.0,,2011-03-01
578541,23027,DRAWER KNOB VINTAGE GLASS HEXAGON,6,2011-11-24 15:01:00,2.08,14277,France,12.48,Thursday,0.0,,2011-11-01
578229,23355,HOT WATER BOTTLE KEEP CALM,2,2011-11-23 11:54:00,4.95,16066,United Kingdom,9.9,Wednesday,0.0,,2011-11-01
580960,23201,JUMBO BAG ALPHABET,2,2011-12-06 14:35:00,2.08,16016,United Kingdom,4.16,Tuesday,0.0,,2011-12-01
559368,21936,RED RETROSPOT PICNIC BAG,5,2011-07-08 09:38:00,2.95,17031,United Kingdom,14.75,Friday,0.0,,2011-07-01
557147,23244,ROUND STORAGE TIN VINTAGE LEAF,12,2011-06-17 10:51:00,1.95,12408,Belgium,23.4,Friday,,First entry,2011-06-01
572304,82581,TOILET METAL SIGN,25,2011-10-23 15:07:00,0.55,17131,United Kingdom,13.750000000000002,Sunday,0.0,,2011-10-01
537209,21616,4 PEAR BOTANICAL DINNER CANDLES,4,2010-12-05 15:12:00,3.75,14606,United Kingdom,15.0,Sunday,,First entry,2010-12-01
569241,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,2011-10-03 09:30:00,3.75,14488,United Kingdom,22.5,Monday,,First entry,2011-10-01
579166,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,2011-11-28 14:02:00,3.75,14290,United Kingdom,15.0,Monday,0.0,,2011-11-01
578079,23569,TRADTIONAL ALPHABET STAMP SET,4,2011-11-22 16:26:00,4.95,13985,United Kingdom,19.8,Tuesday,,First entry,2011-11-01
562389,21746,SMALL RED RETROSPOT WINDMILL,24,2011-08-04 15:55:00,1.25,16531,United Kingdom,30.0,Thursday,0.0,,2011-08-01
553527,22349,DOG BOWL CHASING BALL DESIGN,6,2011-05-17 14:57:00,3.75,15123,United Kingdom,22.5,Tuesday,,First entry,2011-05-01
567138,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-09-16 14:39:00,2.95,17652,United Kingdom,17.700000000000003,Friday,0.0,,2011-09-01
564049,22893,MINI CAKE STAND T-LIGHT HOLDER,3,2011-08-22 13:30:00,0.42,17585,United Kingdom,1.26,Monday,0.0,,2011-08-01
577813,23270,SET OF 2 CERAMIC PAINTED HEARTS ,12,2011-11-22 09:06:00,1.45,14297,United Kingdom,17.4,Tuesday,0.0,,2011-11-01
566290,23379,PACK OF 12 RED APPLE TISSUES,12,2011-09-11 15:24:00,0.39,14456,United Kingdom,4.68,Sunday,,First entry,2011-09-01
568321,23366,SET 12 COLOURING PENCILS DOILY,16,2011-09-26 13:36:00,0.65,13639,United Kingdom,10.4,Monday,,First entry,2011-09-01
573904,23117,POPPY FIELDS CHOPPING BOARD,1,2011-11-01 14:54:00,4.95,14505,United Kingdom,4.95,Tuesday,,First entry,2011-11-01
574547,23282,FOLDING BUTTERFLY MIRROR IVORY ,1,2011-11-04 15:08:00,0.83,17841,United Kingdom,0.83,Friday,0.0,,2011-11-01
560723,23296,SET OF 6 TEA TIME BAKING CASES,3,2011-07-20 13:53:00,1.25,16464,United Kingdom,3.75,Wednesday,,First entry,2011-07-01
537868,22534,MAGIC DRAWING SLATE SPACEBOY ,24,2010-12-08 16:49:00,0.42,12433,Norway,10.08,Wednesday,,First entry,2010-12-01
576339,84580,MOUSE TOY WITH PINK T-SHIRT,4,2011-11-14 15:27:00,4.13,14096,United Kingdom,16.52,Monday,,First entry,2011-11-01
564308,22562,MONSTERS STENCIL CRAFT,12,2011-08-24 12:36:00,1.25,13901,United Kingdom,15.0,Wednesday,,First entry,2011-08-01
552864,22302,COFFEE MUG PEARS  DESIGN,6,2011-05-11 17:13:00,2.55,13235,United Kingdom,15.299999999999999,Wednesday,0.0,,2011-05-01
552302,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,4,2011-05-08 14:59:00,0.85,14606,United Kingdom,3.4,Sunday,0.0,,2011-05-01
539328,22083,PAPER CHAIN KIT RETROSPOT,6,2010-12-17 09:37:00,2.95,13854,United Kingdom,17.700000000000003,Friday,0.0,,2010-12-01
578995,21731,RED TOADSTOOL LED NIGHT LIGHT,6,2011-11-27 15:59:00,1.65,15861,United Kingdom,9.899999999999999,Sunday,0.0,,2011-11-01
538816,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-12-14 12:35:00,4.95,16812,United Kingdom,14.850000000000001,Tuesday,0.0,,2010-12-01
542905,21908,CHOCOLATE THIS WAY METAL SIGN,12,2011-02-01 15:11:00,2.1,12540,Spain,25.200000000000003,Tuesday,,First entry,2011-02-01
574836,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,2011-11-07 11:32:00,0.83,17623,United Kingdom,9.959999999999999,Monday,0.0,,2011-11-01
569653,22029,SPACEBOY BIRTHDAY CARD,12,2011-10-05 12:52:00,0.42,12451,Switzerland,5.04,Wednesday,0.0,,2011-10-01
547514,22583,PACK OF 6 HANDBAG GIFT BOXES,6,2011-03-23 14:00:00,2.55,17486,United Kingdom,15.299999999999999,Wednesday,,First entry,2011-03-01
